Date,Review_ID,Store_ID,Product_ID,Category,Region,Customer_ID,Rating,Sentiment,Review_Text,Verified_Purchase,Helpful_Votes
08-12-2022,R000620,S004,P0022,Toys,East,C00510,5,Positive,Fast delivery and great value for money.,Yes,11
08-12-2022,R002147,S003,P0122,Furniture,East,C00327,4,Positive,"Works well, decent quality for the price.",Yes,8
08-12-2022,R002235,S005,P0072,Groceries,West,C01193,4,Positive,"Good product overall, minor issues but satisfied.",Yes,15
08-12-2022,R003162,S004,P0064,Electronics,West,C00956,4,Positive,"Good product overall, minor issues but satisfied.",Yes,1
08-12-2022,R003544,S005,P0139,Clothing,East,C00724,5,Positive,"Highly recommend, works perfectly.",Yes,49
08-12-2022,R003734,S004,P0146,Furniture,North,C01355,4,Positive,"Solid product, does what it says.",Yes,12
08-12-2022,R005018,S003,P0007,Toys,North,C02157,5,Positive,Best purchase I've made this year.,Yes,4
08-12-2022,R005176,S005,P0070,Groceries,North,C00505,5,Positive,Best purchase I've made this year.,Yes,14
08-12-2022,R005386,S005,P0188,Electronics,North,C00012,2,Negative,"Would not recommend, had problems.",No,5
08-12-2022,R005442,S004,P0009,Groceries,West,C01303,5,Positive,"Excellent quality, exceeded my expectations!",Yes,3
08-13-2022,R000535,S004,P0094,Groceries,East,C01077,4,Positive,"Good value, would recommend to others.",No,1
08-13-2022,R001075,S001,P0180,Groceries,North,C02530,5,Positive,Best purchase I've made this year.,Yes,27
08-13-2022,R001230,S003,P0032,Clothing,North,C00016,3,Neutral,"It's okay, met basic expectations.",Yes,18
08-13-2022,R002332,S004,P0157,Groceries,North,C02970,3,Neutral,"Average product, nothing special.",Yes,16
08-13-2022,R002695,S002,P0198,Groceries,South,C00530,5,Positive,"Highly recommend, works perfectly.",Yes,18
08-13-2022,R003020,S005,P0071,Electronics,North,C02018,5,Positive,Fast delivery and great value for money.,Yes,31
08-13-2022,R003586,S001,P0101,Furniture,East,C00427,2,Negative,"Below expectations, had some issues.",Yes,18
08-13-2022,R004759,S004,P0033,Toys,North,C02944,5,Positive,Best purchase I've made this year.,Yes,4
08-13-2022,R005996,S001,P0048,Clothing,South,C02291,5,Positive,Fast delivery and great value for money.,No,29
08-14-2022,R001819,S005,P0199,Electronics,North,C01843,5,Positive,"Excellent quality, exceeded my expectations!",Yes,0
08-14-2022,R003083,S003,P0190,Toys,West,C00721,1,Negative,"Worst purchase, do not recommend.",Yes,27
08-14-2022,R003591,S004,P0186,Groceries,West,C01632,1,Negative,"Product arrived damaged, very unhappy.",Yes,40
08-14-2022,R004584,S001,P0159,Clothing,West,C02389,4,Positive,Pretty happy with this purchase.,No,11
08-14-2022,R004997,S005,P0101,Furniture,West,C02830,4,Positive,"Good value, would recommend to others.",Yes,5
08-14-2022,R005517,S003,P0187,Toys,West,C01997,5,Positive,"Highly recommend, works perfectly.",Yes,1
08-14-2022,R005557,S002,P0134,Electronics,South,C01297,3,Neutral,"Average product, nothing special.",Yes,6
08-14-2022,R005912,S002,P0106,Furniture,West,C00419,5,Positive,Best purchase I've made this year.,Yes,22
08-15-2022,R001125,S002,P0194,Furniture,West,C02648,4,Positive,"Good value, would recommend to others.",Yes,9
08-15-2022,R001852,S002,P0089,Groceries,South,C00456,4,Positive,"Works well, decent quality for the price.",Yes,10
08-15-2022,R002566,S002,P0151,Toys,North,C02919,2,Negative,"Would not recommend, had problems.",Yes,9
08-15-2022,R003077,S004,P0192,Clothing,North,C01882,5,Positive,"Absolutely love this product, will buy again.",No,36
08-15-2022,R003237,S003,P0192,Clothing,North,C02869,5,Positive,"Absolutely love this product, will buy again.",Yes,16
08-15-2022,R004663,S003,P0194,Furniture,North,C02256,4,Positive,"Good value, would recommend to others.",Yes,14
08-15-2022,R004728,S002,P0109,Electronics,North,C00497,5,Positive,Best purchase I've made this year.,Yes,39
08-15-2022,R005503,S001,P0163,Furniture,East,C01779,2,Negative,"Not very satisfied, quality could improve.",Yes,2
08-15-2022,R005554,S002,P0003,Furniture,East,C01148,3,Neutral,"It's okay, met basic expectations.",Yes,0
08-15-2022,R005719,S005,P0192,Clothing,South,C02335,4,Positive,Pretty happy with this purchase.,Yes,17
08-16-2022,R000585,S004,P0082,Clothing,North,C02889,1,Negative,"Product arrived damaged, very unhappy.",Yes,28
08-16-2022,R000968,S002,P0006,Groceries,East,C02221,4,Positive,"Good product overall, minor issues but satisfied.",Yes,12
08-16-2022,R001073,S005,P0029,Groceries,North,C01678,4,Positive,"Good product overall, minor issues but satisfied.",No,15
08-16-2022,R001435,S002,P0173,Clothing,East,C02624,4,Positive,"Works well, decent quality for the price.",Yes,15
08-16-2022,R001637,S005,P0125,Toys,West,C00631,5,Positive,"Highly recommend, works perfectly.",Yes,36
08-16-2022,R001988,S003,P0073,Furniture,South,C02847,5,Positive,Best purchase I've made this year.,Yes,31
08-16-2022,R002223,S001,P0041,Groceries,West,C02237,2,Negative,Poor packaging and average product.,Yes,5
08-16-2022,R002268,S004,P0199,Electronics,South,C01312,1,Negative,"Terrible experience, would not buy again.",Yes,33
08-16-2022,R002652,S005,P0154,Groceries,West,C00746,3,Neutral,"Neutral experience, neither good nor bad.",No,0
08-16-2022,R003210,S003,P0080,Groceries,North,C00887,5,Positive,"Highly recommend, works perfectly.",No,33
08-16-2022,R005737,S003,P0008,Electronics,East,C02930,3,Neutral,"Neutral experience, neither good nor bad.",No,16
08-17-2022,R000748,S001,P0030,Furniture,South,C02856,3,Neutral,"Neutral experience, neither good nor bad.",Yes,0
08-17-2022,R001662,S004,P0161,Groceries,West,C01224,3,Neutral,"Neutral experience, neither good nor bad.",Yes,15
08-17-2022,R002048,S005,P0164,Groceries,North,C00256,1,Negative,"Terrible experience, would not buy again.",Yes,39
08-17-2022,R002582,S002,P0105,Groceries,West,C01471,2,Negative,"Below expectations, had some issues.",Yes,1
08-17-2022,R002753,S001,P0121,Clothing,North,C01223,4,Positive,"Works well, decent quality for the price.",Yes,7
08-17-2022,R002852,S004,P0120,Clothing,North,C02442,5,Positive,Fast delivery and great value for money.,Yes,4
08-17-2022,R003054,S003,P0060,Electronics,South,C00065,5,Positive,Fast delivery and great value for money.,Yes,36
08-17-2022,R004250,S003,P0150,Electronics,West,C01561,5,Positive,"Excellent quality, exceeded my expectations!",Yes,34
08-17-2022,R005994,S001,P0200,Furniture,North,C02482,1,Negative,"Waste of money, poor quality.",No,26
08-18-2022,R000128,S004,P0150,Electronics,South,C01501,4,Positive,"Works well, decent quality for the price.",Yes,15
08-18-2022,R002031,S005,P0181,Toys,South,C00245,3,Neutral,"It's okay, met basic expectations.",Yes,9
08-18-2022,R002288,S001,P0033,Toys,East,C02637,3,Neutral,"It's okay, met basic expectations.",Yes,18
08-18-2022,R003194,S005,P0021,Furniture,West,C02946,5,Positive,"Highly recommend, works perfectly.",Yes,1
08-18-2022,R003375,S005,P0132,Furniture,North,C00315,5,Positive,Best purchase I've made this year.,Yes,6
08-18-2022,R003849,S001,P0064,Electronics,East,C00434,2,Negative,Disappointed with the product performance.,Yes,15
08-18-2022,R003851,S001,P0073,Furniture,North,C02808,4,Positive,Pretty happy with this purchase.,Yes,16
08-18-2022,R004990,S004,P0104,Electronics,East,C02692,5,Positive,Fast delivery and great value for money.,Yes,28
08-18-2022,R005497,S004,P0092,Electronics,West,C02453,5,Positive,"Highly recommend, works perfectly.",Yes,37
08-19-2022,R000749,S002,P0090,Groceries,West,C01687,5,Positive,Best purchase I've made this year.,Yes,34
08-19-2022,R001524,S001,P0108,Furniture,North,C01972,5,Positive,"Excellent quality, exceeded my expectations!",Yes,36
08-19-2022,R001549,S004,P0010,Toys,East,C00983,4,Positive,"Works well, decent quality for the price.",Yes,13
08-19-2022,R001771,S005,P0180,Groceries,East,C02112,1,Negative,"Product arrived damaged, very unhappy.",Yes,50
08-19-2022,R005107,S002,P0089,Groceries,West,C01053,4,Positive,"Good value, would recommend to others.",Yes,16
08-19-2022,R005360,S005,P0117,Toys,West,C02723,3,Neutral,Fair quality for the price paid.,Yes,6
08-20-2022,R000959,S002,P0084,Clothing,South,C01417,4,Positive,"Good product overall, minor issues but satisfied.",Yes,4
08-20-2022,R001441,S001,P0185,Clothing,North,C01405,4,Positive,"Good value, would recommend to others.",Yes,2
08-20-2022,R002470,S005,P0149,Electronics,North,C02056,4,Positive,"Good product overall, minor issues but satisfied.",Yes,7
08-20-2022,R002808,S003,P0100,Electronics,West,C02115,5,Positive,"Absolutely love this product, will buy again.",Yes,41
08-20-2022,R004265,S004,P0036,Electronics,East,C00348,1,Negative,"Waste of money, poor quality.",No,38
08-20-2022,R004433,S003,P0163,Furniture,South,C00175,5,Positive,Fast delivery and great value for money.,Yes,46
08-20-2022,R004533,S001,P0045,Toys,South,C01256,4,Positive,"Works well, decent quality for the price.",Yes,7
08-20-2022,R004902,S001,P0064,Electronics,North,C02684,4,Positive,Pretty happy with this purchase.,Yes,0
08-20-2022,R005216,S001,P0022,Toys,South,C02446,5,Positive,"Excellent quality, exceeded my expectations!",Yes,36
08-20-2022,R005744,S002,P0100,Electronics,West,C02398,2,Negative,Disappointed with the product performance.,Yes,18
08-21-2022,R000005,S002,P0133,Groceries,North,C00115,4,Positive,"Good product overall, minor issues but satisfied.",Yes,15
08-21-2022,R000007,S004,P0051,Groceries,South,C02500,5,Positive,"Highly recommend, works perfectly.",Yes,30
08-21-2022,R000075,S004,P0009,Groceries,South,C02796,3,Neutral,Decent but could be better.,Yes,0
08-21-2022,R000429,S005,P0077,Groceries,West,C00006,4,Positive,"Good product overall, minor issues but satisfied.",Yes,4
08-21-2022,R001466,S003,P0088,Toys,West,C01487,5,Positive,"Absolutely love this product, will buy again.",Yes,10
08-21-2022,R001683,S003,P0122,Furniture,East,C00858,5,Positive,Best purchase I've made this year.,Yes,45
08-21-2022,R002209,S002,P0010,Toys,North,C02988,4,Positive,"Good product overall, minor issues but satisfied.",Yes,9
08-21-2022,R002304,S005,P0082,Clothing,South,C00338,2,Negative,Disappointed with the product performance.,Yes,11
08-21-2022,R002971,S001,P0144,Clothing,West,C01270,5,Positive,"Excellent quality, exceeded my expectations!",Yes,3
08-21-2022,R003354,S002,P0019,Toys,West,C01010,5,Positive,"Highly recommend, works perfectly.",No,37
08-21-2022,R003834,S004,P0083,Electronics,West,C00225,4,Positive,Pretty happy with this purchase.,Yes,3
08-21-2022,R003984,S003,P0007,Toys,North,C00380,3,Neutral,"Average product, nothing special.",No,11
08-21-2022,R004157,S005,P0104,Electronics,South,C00718,5,Positive,"Absolutely love this product, will buy again.",No,4
08-21-2022,R005326,S004,P0084,Clothing,East,C02584,4,Positive,"Good value, would recommend to others.",Yes,19
08-22-2022,R000372,S005,P0097,Furniture,North,C02692,2,Negative,"Would not recommend, had problems.",Yes,7
08-22-2022,R000712,S005,P0160,Groceries,East,C02247,3,Neutral,"Neutral experience, neither good nor bad.",No,5
08-22-2022,R001795,S002,P0173,Clothing,West,C00907,4,Positive,Pretty happy with this purchase.,Yes,10
08-22-2022,R002488,S004,P0162,Toys,South,C01944,2,Negative,"Not very satisfied, quality could improve.",Yes,3
08-22-2022,R002585,S004,P0108,Furniture,South,C00434,2,Negative,Poor packaging and average product.,Yes,10
08-22-2022,R005100,S003,P0124,Furniture,West,C01695,3,Neutral,Decent but could be better.,Yes,3
08-22-2022,R005313,S003,P0014,Toys,North,C01160,3,Neutral,Fair quality for the price paid.,Yes,15
08-22-2022,R005771,S005,P0151,Toys,West,C01669,4,Positive,"Good value, would recommend to others.",Yes,3
08-22-2022,R005862,S003,P0108,Furniture,West,C00431,4,Positive,"Good value, would recommend to others.",Yes,2
08-23-2022,R000025,S001,P0022,Toys,South,C01108,5,Positive,"Absolutely love this product, will buy again.",Yes,27
08-23-2022,R000345,S005,P0133,Groceries,West,C00887,4,Positive,"Solid product, does what it says.",Yes,4
08-23-2022,R000575,S003,P0019,Toys,North,C00624,5,Positive,"Highly recommend, works perfectly.",Yes,45
08-23-2022,R000700,S003,P0087,Toys,North,C01998,5,Positive,"Absolutely love this product, will buy again.",Yes,12
08-23-2022,R001778,S004,P0022,Toys,West,C02361,2,Negative,Poor packaging and average product.,No,15
08-23-2022,R002038,S004,P0200,Furniture,North,C01307,4,Positive,"Good value, would recommend to others.",Yes,15
08-23-2022,R002775,S004,P0158,Electronics,West,C02607,4,Positive,Pretty happy with this purchase.,Yes,10
08-23-2022,R002964,S005,P0155,Electronics,South,C01592,4,Positive,Pretty happy with this purchase.,Yes,1
08-23-2022,R003058,S005,P0045,Toys,East,C00747,5,Positive,"Absolutely love this product, will buy again.",Yes,24
08-23-2022,R003266,S004,P0069,Toys,East,C02267,4,Positive,"Solid product, does what it says.",Yes,17
08-23-2022,R003431,S003,P0062,Groceries,West,C01739,5,Positive,"Absolutely love this product, will buy again.",No,45
08-23-2022,R004756,S003,P0023,Groceries,West,C02993,2,Negative,"Not very satisfied, quality could improve.",Yes,20
08-23-2022,R004857,S003,P0092,Electronics,North,C00405,5,Positive,"Excellent quality, exceeded my expectations!",Yes,40
08-23-2022,R004883,S004,P0075,Furniture,North,C00125,5,Positive,"Highly recommend, works perfectly.",Yes,32
08-23-2022,R005987,S001,P0102,Toys,South,C02188,1,Negative,"Product arrived damaged, very unhappy.",Yes,35
08-24-2022,R000043,S001,P0008,Electronics,West,C00430,5,Positive,Fast delivery and great value for money.,Yes,28
08-24-2022,R000124,S002,P0158,Electronics,West,C01039,5,Positive,"Highly recommend, works perfectly.",Yes,37
08-24-2022,R001000,S004,P0066,Clothing,North,C00568,5,Positive,"Excellent quality, exceeded my expectations!",Yes,13
08-24-2022,R003450,S004,P0058,Groceries,South,C02964,5,Positive,"Excellent quality, exceeded my expectations!",No,7
08-24-2022,R003766,S005,P0053,Groceries,West,C01187,4,Positive,Pretty happy with this purchase.,No,9
08-24-2022,R004295,S005,P0080,Groceries,South,C02261,5,Positive,"Absolutely love this product, will buy again.",Yes,49
08-24-2022,R004535,S002,P0002,Clothing,South,C02974,2,Negative,"Not very satisfied, quality could improve.",Yes,17
08-24-2022,R005196,S002,P0166,Furniture,East,C01509,3,Neutral,"Neutral experience, neither good nor bad.",No,4
08-24-2022,R005580,S003,P0145,Toys,West,C01117,5,Positive,"Highly recommend, works perfectly.",Yes,41
08-24-2022,R005866,S002,P0089,Groceries,South,C02471,4,Positive,"Works well, decent quality for the price.",Yes,14
08-25-2022,R000053,S004,P0125,Toys,North,C02014,5,Positive,"Excellent quality, exceeded my expectations!",Yes,25
08-25-2022,R000077,S004,P0057,Furniture,South,C00447,3,Neutral,Decent but could be better.,No,15
08-25-2022,R000538,S004,P0113,Clothing,West,C01090,5,Positive,"Excellent quality, exceeded my expectations!",Yes,30
08-25-2022,R000871,S003,P0059,Furniture,West,C00142,5,Positive,"Absolutely love this product, will buy again.",Yes,30
08-25-2022,R002160,S004,P0180,Groceries,South,C01227,5,Positive,"Excellent quality, exceeded my expectations!",Yes,47
08-25-2022,R002560,S003,P0111,Furniture,North,C00207,4,Positive,"Works well, decent quality for the price.",Yes,2
08-26-2022,R000296,S003,P0049,Electronics,West,C02050,5,Positive,Fast delivery and great value for money.,Yes,12
08-26-2022,R004525,S004,P0193,Groceries,East,C02842,5,Positive,Fast delivery and great value for money.,Yes,29
08-26-2022,R004818,S003,P0081,Furniture,North,C01486,5,Positive,Fast delivery and great value for money.,Yes,2
08-26-2022,R005478,S002,P0152,Clothing,South,C02452,4,Positive,"Good value, would recommend to others.",Yes,13
08-27-2022,R001465,S003,P0042,Electronics,North,C02949,3,Neutral,"Average product, nothing special.",Yes,7
08-27-2022,R001660,S005,P0077,Groceries,East,C02096,2,Negative,Disappointed with the product performance.,Yes,10
08-27-2022,R002474,S002,P0134,Electronics,South,C01987,2,Negative,"Below expectations, had some issues.",Yes,12
08-27-2022,R002530,S001,P0123,Furniture,South,C02037,5,Positive,"Highly recommend, works perfectly.",Yes,24
08-27-2022,R003647,S001,P0155,Electronics,West,C00690,3,Neutral,"Neutral experience, neither good nor bad.",Yes,15
08-27-2022,R004548,S002,P0142,Clothing,East,C01113,4,Positive,Pretty happy with this purchase.,Yes,10
08-27-2022,R004810,S001,P0106,Furniture,North,C02393,5,Positive,"Excellent quality, exceeded my expectations!",Yes,45
08-27-2022,R004971,S003,P0028,Groceries,North,C01512,3,Neutral,Fair quality for the price paid.,Yes,0
08-28-2022,R000228,S004,P0030,Furniture,South,C00233,5,Positive,"Absolutely love this product, will buy again.",Yes,28
08-28-2022,R000440,S002,P0153,Furniture,West,C02455,3,Neutral,"Average product, nothing special.",Yes,3
08-28-2022,R000698,S004,P0168,Furniture,South,C01118,4,Positive,"Good product overall, minor issues but satisfied.",Yes,10
08-28-2022,R001333,S003,P0186,Groceries,South,C01924,4,Positive,Pretty happy with this purchase.,No,10
08-28-2022,R001371,S005,P0007,Toys,North,C02797,3,Neutral,"It's okay, met basic expectations.",No,18
08-28-2022,R002787,S005,P0063,Furniture,West,C00266,4,Positive,"Good product overall, minor issues but satisfied.",Yes,10
08-28-2022,R004490,S004,P0103,Toys,East,C02747,4,Positive,Pretty happy with this purchase.,Yes,8
08-28-2022,R005430,S003,P0153,Furniture,West,C01465,1,Negative,"Product arrived damaged, very unhappy.",Yes,37
08-29-2022,R000353,S003,P0039,Groceries,East,C01659,5,Positive,Best purchase I've made this year.,Yes,36
08-29-2022,R000690,S002,P0169,Toys,South,C01559,3,Neutral,"Average product, nothing special.",Yes,7
08-29-2022,R000957,S004,P0057,Furniture,West,C00008,3,Neutral,Fair quality for the price paid.,Yes,16
08-29-2022,R000997,S005,P0157,Groceries,South,C02436,2,Negative,Disappointed with the product performance.,No,8
08-29-2022,R001405,S003,P0092,Electronics,North,C02270,3,Neutral,"It's okay, met basic expectations.",No,9
08-29-2022,R001468,S002,P0110,Toys,East,C02797,5,Positive,"Absolutely love this product, will buy again.",Yes,13
08-29-2022,R003508,S004,P0140,Toys,South,C02135,1,Negative,"Worst purchase, do not recommend.",No,43
08-29-2022,R004378,S004,P0133,Groceries,North,C02500,4,Positive,"Works well, decent quality for the price.",Yes,13
08-29-2022,R004569,S005,P0037,Furniture,North,C00680,5,Positive,Fast delivery and great value for money.,No,9
08-29-2022,R004692,S003,P0090,Groceries,East,C01608,4,Positive,Pretty happy with this purchase.,Yes,17
08-29-2022,R005895,S005,P0136,Electronics,East,C00069,2,Negative,"Below expectations, had some issues.",Yes,19
08-30-2022,R000089,S003,P0082,Clothing,North,C00324,4,Positive,"Solid product, does what it says.",Yes,12
08-30-2022,R000990,S003,P0177,Clothing,West,C02189,3,Neutral,"It's okay, met basic expectations.",No,18
08-30-2022,R001514,S005,P0022,Toys,West,C01198,4,Positive,"Solid product, does what it says.",No,13
08-30-2022,R001995,S005,P0129,Groceries,West,C01979,2,Negative,"Would not recommend, had problems.",Yes,9
08-30-2022,R002191,S001,P0010,Toys,East,C00175,3,Neutral,Fair quality for the price paid.,Yes,15
08-30-2022,R003429,S004,P0018,Clothing,North,C01639,5,Positive,Fast delivery and great value for money.,Yes,35
08-30-2022,R003524,S001,P0191,Toys,South,C00063,5,Positive,"Absolutely love this product, will buy again.",No,23
08-30-2022,R005467,S005,P0196,Electronics,East,C00368,5,Positive,"Excellent quality, exceeded my expectations!",Yes,19
08-30-2022,R005721,S003,P0009,Groceries,East,C01599,5,Positive,"Highly recommend, works perfectly.",Yes,13
08-31-2022,R000615,S005,P0066,Clothing,East,C00951,4,Positive,"Works well, decent quality for the price.",Yes,6
08-31-2022,R000915,S002,P0097,Furniture,East,C02360,5,Positive,"Highly recommend, works perfectly.",Yes,30
08-31-2022,R001124,S005,P0077,Groceries,West,C01933,3,Neutral,"Average product, nothing special.",Yes,11
08-31-2022,R001234,S004,P0153,Furniture,East,C00653,5,Positive,"Highly recommend, works perfectly.",Yes,36
08-31-2022,R001352,S001,P0188,Electronics,West,C01671,4,Positive,"Works well, decent quality for the price.",No,12
08-31-2022,R002229,S003,P0054,Toys,South,C02287,5,Positive,"Absolutely love this product, will buy again.",No,15
08-31-2022,R002394,S003,P0103,Toys,North,C00749,5,Positive,"Highly recommend, works perfectly.",Yes,28
08-31-2022,R002890,S001,P0079,Toys,East,C02096,2,Negative,"Below expectations, had some issues.",Yes,8
08-31-2022,R004395,S002,P0006,Groceries,South,C02620,2,Negative,"Would not recommend, had problems.",Yes,9
08-31-2022,R004438,S001,P0038,Clothing,East,C01084,4,Positive,Pretty happy with this purchase.,Yes,15
08-31-2022,R005023,S005,P0093,Electronics,East,C02032,1,Negative,"Terrible experience, would not buy again.",Yes,2
08-31-2022,R005377,S003,P0023,Groceries,North,C01738,5,Positive,Fast delivery and great value for money.,Yes,18
08-31-2022,R005477,S005,P0153,Furniture,East,C02363,3,Neutral,Decent but could be better.,Yes,3
08-31-2022,R005628,S003,P0170,Furniture,East,C02659,4,Positive,"Solid product, does what it says.",Yes,12
09-01-2022,R001224,S002,P0062,Groceries,West,C02307,4,Positive,"Solid product, does what it says.",Yes,10
09-01-2022,R001649,S003,P0035,Clothing,East,C02738,4,Positive,Pretty happy with this purchase.,Yes,3
09-01-2022,R002258,S001,P0141,Clothing,South,C01999,5,Positive,Fast delivery and great value for money.,Yes,28
09-01-2022,R002548,S005,P0049,Electronics,South,C02237,2,Negative,Poor packaging and average product.,Yes,17
09-01-2022,R003126,S005,P0072,Groceries,West,C01605,3,Neutral,"Average product, nothing special.",No,17
09-01-2022,R003741,S003,P0177,Clothing,West,C02006,2,Negative,Disappointed with the product performance.,Yes,17
09-01-2022,R003921,S002,P0200,Furniture,North,C01925,5,Positive,Fast delivery and great value for money.,Yes,15
09-01-2022,R004055,S005,P0101,Furniture,North,C00091,5,Positive,"Excellent quality, exceeded my expectations!",No,7
09-01-2022,R004109,S004,P0192,Clothing,North,C02094,5,Positive,"Absolutely love this product, will buy again.",Yes,47
09-01-2022,R004370,S002,P0044,Clothing,North,C02672,4,Positive,"Works well, decent quality for the price.",Yes,1
09-01-2022,R005159,S001,P0077,Groceries,North,C02730,3,Neutral,"It's okay, met basic expectations.",Yes,12
09-01-2022,R005179,S001,P0117,Toys,North,C02803,2,Negative,"Would not recommend, had problems.",Yes,6
09-02-2022,R000064,S003,P0067,Clothing,East,C01569,2,Negative,"Would not recommend, had problems.",Yes,16
09-02-2022,R000260,S003,P0143,Clothing,South,C00886,4,Positive,Pretty happy with this purchase.,Yes,0
09-02-2022,R000539,S003,P0143,Clothing,West,C01983,5,Positive,"Absolutely love this product, will buy again.",Yes,36
09-02-2022,R001077,S003,P0127,Furniture,West,C01386,1,Negative,"Waste of money, poor quality.",Yes,0
09-02-2022,R001298,S003,P0042,Electronics,North,C02079,5,Positive,Best purchase I've made this year.,Yes,7
09-02-2022,R002983,S004,P0086,Furniture,East,C01681,4,Positive,"Works well, decent quality for the price.",Yes,8
09-02-2022,R004196,S003,P0083,Electronics,North,C00865,3,Neutral,"Average product, nothing special.",Yes,6
09-02-2022,R005465,S004,P0061,Furniture,East,C02157,4,Positive,Pretty happy with this purchase.,Yes,0
09-03-2022,R000320,S001,P0011,Groceries,West,C00208,4,Positive,"Good value, would recommend to others.",No,15
09-03-2022,R001017,S003,P0085,Furniture,South,C02784,5,Positive,Fast delivery and great value for money.,No,15
09-03-2022,R001497,S002,P0123,Furniture,North,C01377,5,Positive,Fast delivery and great value for money.,Yes,37
09-03-2022,R002846,S001,P0099,Toys,South,C02770,4,Positive,"Works well, decent quality for the price.",Yes,9
09-03-2022,R003000,S004,P0154,Groceries,West,C00885,3,Neutral,Fair quality for the price paid.,No,5
09-03-2022,R004073,S002,P0173,Clothing,West,C01185,4,Positive,"Works well, decent quality for the price.",Yes,0
09-04-2022,R001984,S005,P0095,Furniture,East,C00752,4,Positive,"Good value, would recommend to others.",Yes,10
09-04-2022,R002760,S001,P0148,Clothing,North,C01931,4,Positive,"Solid product, does what it says.",No,20
09-04-2022,R002988,S004,P0019,Toys,West,C02241,3,Neutral,"It's okay, met basic expectations.",Yes,8
09-04-2022,R004486,S003,P0052,Toys,West,C01192,3,Neutral,"Neutral experience, neither good nor bad.",Yes,3
09-04-2022,R004859,S005,P0024,Toys,North,C01607,4,Positive,"Solid product, does what it says.",No,19
09-04-2022,R005622,S002,P0078,Toys,West,C00262,4,Positive,"Good product overall, minor issues but satisfied.",No,1
09-05-2022,R000359,S001,P0034,Groceries,West,C01398,5,Positive,"Highly recommend, works perfectly.",Yes,0
09-05-2022,R000675,S001,P0123,Furniture,North,C00171,4,Positive,"Good value, would recommend to others.",Yes,1
09-05-2022,R002047,S002,P0073,Furniture,West,C01577,4,Positive,"Works well, decent quality for the price.",Yes,15
09-05-2022,R002212,S001,P0108,Furniture,West,C02114,3,Neutral,"Average product, nothing special.",Yes,8
09-05-2022,R002800,S001,P0012,Clothing,West,C02397,4,Positive,"Works well, decent quality for the price.",Yes,13
09-05-2022,R003086,S004,P0147,Groceries,North,C02395,3,Neutral,"Neutral experience, neither good nor bad.",Yes,16
09-05-2022,R003528,S003,P0017,Toys,South,C01112,5,Positive,Best purchase I've made this year.,Yes,41
09-05-2022,R005985,S005,P0089,Groceries,West,C00619,5,Positive,Best purchase I've made this year.,Yes,13
09-06-2022,R000269,S003,P0053,Groceries,North,C00105,2,Negative,"Not very satisfied, quality could improve.",Yes,18
09-06-2022,R000286,S004,P0173,Clothing,East,C02916,4,Positive,"Good value, would recommend to others.",Yes,7
09-06-2022,R000591,S004,P0142,Clothing,West,C01937,5,Positive,Best purchase I've made this year.,Yes,11
09-06-2022,R002208,S001,P0088,Toys,East,C01704,4,Positive,"Good value, would recommend to others.",Yes,14
09-06-2022,R003863,S005,P0120,Clothing,East,C01162,3,Neutral,"It's okay, met basic expectations.",Yes,15
09-06-2022,R005963,S003,P0165,Furniture,West,C02884,4,Positive,"Works well, decent quality for the price.",No,18
09-07-2022,R000710,S003,P0151,Toys,East,C02129,4,Positive,"Good product overall, minor issues but satisfied.",Yes,9
09-07-2022,R001330,S003,P0145,Toys,West,C00449,4,Positive,"Solid product, does what it says.",Yes,12
09-07-2022,R001523,S001,P0180,Groceries,North,C01861,4,Positive,"Good value, would recommend to others.",No,5
09-07-2022,R004654,S004,P0141,Clothing,South,C01776,4,Positive,Pretty happy with this purchase.,No,10
09-07-2022,R005581,S002,P0063,Furniture,East,C02647,5,Positive,Best purchase I've made this year.,Yes,23
09-08-2022,R000242,S003,P0200,Furniture,North,C01195,4,Positive,"Good product overall, minor issues but satisfied.",No,15
09-08-2022,R000443,S002,P0188,Electronics,East,C00575,5,Positive,Fast delivery and great value for money.,Yes,14
09-08-2022,R000598,S001,P0187,Toys,East,C01038,3,Neutral,Decent but could be better.,Yes,10
09-08-2022,R000678,S002,P0045,Toys,South,C02893,4,Positive,"Good product overall, minor issues but satisfied.",Yes,5
09-08-2022,R000853,S003,P0156,Groceries,West,C01012,5,Positive,"Absolutely love this product, will buy again.",Yes,44
09-08-2022,R001283,S002,P0069,Toys,South,C00354,3,Neutral,Fair quality for the price paid.,No,20
09-08-2022,R001454,S001,P0074,Electronics,South,C02111,3,Neutral,Decent but could be better.,Yes,6
09-08-2022,R002839,S005,P0070,Groceries,South,C01952,5,Positive,"Highly recommend, works perfectly.",Yes,17
09-08-2022,R003120,S005,P0152,Clothing,North,C00214,5,Positive,"Absolutely love this product, will buy again.",Yes,40
09-08-2022,R005067,S001,P0044,Clothing,East,C01721,5,Positive,"Excellent quality, exceeded my expectations!",Yes,12
09-09-2022,R000094,S002,P0040,Toys,South,C00772,2,Negative,Poor packaging and average product.,Yes,12
09-09-2022,R001060,S002,P0119,Electronics,East,C01030,3,Neutral,Fair quality for the price paid.,Yes,2
09-09-2022,R002959,S005,P0076,Electronics,North,C02225,4,Positive,"Works well, decent quality for the price.",Yes,15
